PurchaseID,UserID,Time,Item,Price,NumLessons,PayPalTX
3320,1746,1428536990,Spring Break Special x 1,100,10,5AE56802UR160473H
3321,1746,1428537108,Spring Break Special x 1,100,10,35879884GB7296328
3322,1614,1428557664,Spring Break Special x 1,100,10,40315708VK783120V
3323,1941,1428572533,Spring Break Special x 1,100,10,3M258098SF9515455
3324,1751,1428596282,Spring Break Special x 1,100,10,1DE54880GK0606122
3325,2144,1428613748,Spring Break Special x 2,200,20,4CG12894837172351
3326,785,1428617118,Spring Break Special x 1,100,10,9G7065943D744702D
3327,1919,1428651615,Spring Break Special x 1,100,10,8L381643CA219422G
3328,2124,1428659254,Spring Break Special x 2,200,20,9A145702LR778910K
3329,348,1428673310,Spring Break Special x 1,100,10,2LX61245KH8270636
3330,1856,1428679896,Spring Break Special x 1,100,10,9L424776YU1075526
3331,349,1428687178,"Adjustment ",0,6,
3332,2149,1428693691,Spring Break Special x 1,100,10,40B50905EL855231V
3333,2150,1428695137,Spring Break Special x 1,100,10,57W805040R242752V
3334,2152,1428699137,Spring Break Special x 2,200,20,8PX53020285356639
3335,2149,1428699373,Spring Break Special x 1,100,10,9T880286TA6702129
3336,2087,1428701772,Spring Break Special x 1,100,10,0MT38153JU920871T
3337,2072,1428705209,Spring Break Special x 2,200,20,69016410P86239625
3338,2152,1428705587,Spring Break Special x 1,100,10,0GA40767GG924305M
3339,2154,1428755086,Spring Break Special x 1,100,10,9CC58988CJ199680Y
3340,2155,1428767863,$15 per lesson for 30 lessons x 1,450,30,87356395D99333238
3341,2157,1428784153,Spring Break Special x 1,100,10,0D807749S89659147
3342,2157,1428784271,Spring Break Special x 1,100,10,09U080477T7492717
3343,2160,1428794705,Spring Break Special x 1,100,10,92772065GW140134P
3344,2133,1428848935,Spring Break Special x 3,300,30,0RD010884H898754P
3345,1760,1428853659,Spring Break Special x 1,100,10,46C16521K21426333
3346,1990,1428856562,Spring Break Special x 1,100,10,3PG069095P6634706
3347,2164,1428861741,Spring Break Special x 2,200,20,1HS21311MP239694B
3348,2165,1428864954,Spring Break Special x 2,200,20,9UD91470BT190502X
3349,441,1428867250,$18 per lesson x 6,108,6,33L40570T0237244P
3350,1723,1428867517,$15 per lesson for 30 lessons x 1,450,30,9BA90533FD651180D
3351,2108,1428867934,Spring Break Special x 1,100,10,4GC70714AJ4311130
3352,205,1428876553,Spring Break Special x 1,100,10,9PY76797B7988024K
3353,2079,1428911090,Spring Break Special x 1,100,10,45K10268PG198464X
3354,2168,1428920156,Spring Break Special x 1,100,10,2YV50586H10921412
3355,2170,1428924224,Spring Break Special x 1,100,10,95L910156P1288134
3356,2081,1428931658,Spring Break Special x 3,300,30,68J055948M7428029
3357,1788,1428931928,Spring Break Special x 1,100,10,8W90311902012240N
3358,2128,1428931974,Spring Break Special x 2,200,20,9FX78588LT0974258
3359,2169,1428932335,Spring Break Special x 1,100,10,6W715413U7598511D
3360,2169,1428933290,Spring Break Special x 1,100,10,3TG11837LH070270X
3361,1051,1428935095,Spring Break Special x 1,100,10,8NS25374G7192813M
3362,2169,1428935862,Spring Break Special x 1,100,10,0B567389C56290518
3363,1808,1428936479,$18 per lesson x 1,18,1,4BH14976BA634134P
3364,2066,1428942495,Spring Break Special x 1,100,10,4XJ60275FL917873F
3365,2160,1428949392,Spring Break Special x 1,100,10,8JR1500167474263E
3366,2176,1428959224,Spring Break Special x 3,300,30,7A978310J9016022F
3367,1471,1428994376,Spring Break Special x 6,600,60,14W36215RY7089646
3368,2153,1429000149,Spring Break Special x 1,100,10,67N10304CR383262G
3369,1908,1429000380,Spring Break Special x 3,300,30,82W99923403327641
3370,505,1429007709,Spring Break Special x 2,200,20,1YK982452K542563L
3371,2185,1429009676,Spring Break Special x 1,100,10,2BW912817P3850046
3372,2179,1429011317,Spring Break Special x 6,600,60,3G2547464N7005326
3373,867,1429016201,Spring Break Special x 1,100,10,7R612489EY896282H
3374,1671,1429016906,Spring Break Special x 2,200,20,3R332454WV526554K
3375,2180,1429028109,Spring Break Special x 2,200,20,8AH2377501932880L
3376,2188,1429030750,Spring Break Special x 2,200,20,4H707624AH621203K
3377,2181,1429033326,Spring Break Special x 1,100,10,8LJ31713EE5247037
3378,1439,1429037278,Spring Break Special x 1,100,10,19457105UU767184V
3379,650,1429041826,Spring Break Special x 1,100,10,3K958760UP7272232
3380,2194,1429043070,Spring Break Special x 2,200,20,6T866067LU806440U
3381,2195,1429045364,$18 per lesson x 6,108,6,6V495337C4372474Y
3382,1977,1429046183,Spring Break Special x 2,200,20,0D28786935027733N
3383,2090,1429048851,Spring Break Special x 3,300,30,15H29721Y2695531U
3384,315,1429055467,Spring Break Special x 2,200,20,8EL046165X496483A
3385,2197,1429080342,Spring Break Special x 4,400,40,14L79333BT9080009
3386,2199,1429082438,Spring Break Special x 1,100,10,6S9873955S833422D
3387,2198,1429083071,Spring Break Special x 1,100,10,41C03675X94636535
3388,1676,1429083405,Spring Break Special x 1,100,10,5BD76321P36430904
3389,1918,1429087469,Spring Break Special x 1,100,10,46680163E7358621F
3390,154,1429087968,Spring Break Special x 2,200,20,4CH44104MF629224G
3391,2171,1429089270,Spring Break Special x 2,200,20,42616072354010006
3392,2201,1429090017,Spring Break Special x 1,100,10,6YW1118345685811C
3393,2200,1429091747,$18 per lesson x 2,36,2,92G88810RL795791N
3394,1187,1429095120,Spring Break Special x 1,100,10,85N74592SF328123F
3395,1099,1429097965,Spring Break Special x 1,100,10,92L95814U5808193V
3396,1802,1429098093,Spring Break Special x 1,100,10,00M49159K3000080L
3397,2168,1429098183,Spring Break Special x 2,200,20,3AP01958KP566632R
3398,736,1429099072,Spring Break Special x 3,300,30,1UA33013VY2192917
3399,1420,1429100855,Spring Break Special x 2,200,20,2XS10612CN1914135
3400,983,1429101174,Spring Break Special x 1,100,10,44A90384CP5452256
3401,983,1429102494,Spring Break Special x 1,100,10,0HT54842BM4172930
3402,201,1429102557,Spring Break Special x 3,300,30,14G73708AD242725F
3403,2202,1429103958,Spring Break Special x 2,200,20,2BX17698KN427102E
3404,201,1429104461,Spring Break Special x 1,100,10,15H86804RC507372K
3405,201,1429104679,Spring Break Special x 1,100,10,77K98815D2380052D
3406,829,1429107739,Spring Break Special x 1,100,10,93850777GK655194J
3407,1930,1429112080,Spring Break Special x 2,200,20,5CD25317B7353424H
3409,1531,1429113833,Spring Break Special x 1,100,10,6GE76800SU3485301
3410,1874,1429115165,Spring Break Special x 1,100,10,33D195369F443891C
3411,1874,1429115403,Spring Break Special x 3,300,30,5EV14986RT296010X
3412,2141,1429124423,Spring Break Special x 1,100,10,87M81293FB0938926
3413,1502,1429128151,Spring Break Special x 1,100,10,4VK68479KW1403416
3414,2206,1429129052,Spring Break Special x 1,100,10,8JE939783A257004G
3415,1319,1429129237,Spring Break Special x 1,100,10,6EN75681R2709950H
3416,1788,1429130207,Spring Break Special x 2,200,20,3H389153PW8604134
3417,1877,1429131981,Spring Break Special x 3,300,30,5G236079T9849302N
3418,308,1429133001,Spring Break Special x 2,200,20,6G732749SM785773K
3419,1444,1429133561,Spring Break Special x 1,100,10,87A41993CB7362512
3420,1635,1429133564,Spring Break Special x 2,200,20,98M72301JE893444T
3421,1444,1429133801,Spring Break Special x 1,100,10,3H406436ML1510715
3422,368,1429134404,Spring Break Special x 1,100,10,6E382550481161523
3423,2208,1429134767,Spring Break Special x 1,100,10,3LN09733N0825333L
3424,2209,1429188173,$18 per lesson x 4,72,4,6HU54287GC391335A
3425,2209,1429188802,$18 per lesson x 4,72,4,8L380292JU9005632
3426,1720,1429271232,$18 per lesson x 1,18,1,6UJ67091AY7130936
3427,2216,1429284547,$15 per lesson for 30 lessons x 1,450,30,5XC32214727907824
3429,2215,1429300524,from Amanda Webb,0,8,
3430,417,1429300592,Adjustment,0,20,
3431,1187,1429431001,$18 per lesson x 1,18,1,9VT45209ET7156733
3432,2067,1429522547,$18 per lesson x 1,18,1,7X3451197K2138830
3433,2067,1429522789,$18 per lesson x 1,18,1,6Y340623LX795711W
3434,2067,1429522938,$18 per lesson x 1,18,1,0WA91051MD2855540
3435,230,1429553430,$18 per lesson x 6,108,6,9JL70228A5064630E
3436,2228,1429606407,$15 per lesson for 30 lessons x 1,450,30,8SN33281YW973480V
3437,2236,1429641025,$18 per lesson x 10,180,10,8YE79557XD6023355
3438,1977,1429807290,teaching at 8:40,0,-2,
3439,1961,1429824195,$18 per lesson x 10,180,10,30122229T44725632
3440,1932,1429873700,$15 per lesson for 30 lessons x 1,450,30,8R19707106540664X
3441,2225,1429888989,Spring Break Special,0,30,
3442,749,1429894434,"massage ",0,3,
3443,930,1429895224,Bad lesson,0,1,
3444,562,1429993210,Spring Break Special,0,30,
3445,2033,1430035454,Adjustment,0,20,
3446,2236,1430074069,$18 per lesson x 2,36,2,1MU35792BL1625501
3447,1643,1430116061,$18 per lesson x 5,90,5,96S00742CY1065442
3448,2254,1430118707,$15 per lesson for 30 lessons x 1,450,30,2S265859KD3275506
3449,170,1430120024,$18 per lesson x 3,54,3,9GA78066K79427035
3450,1719,1430121016,$18 per lesson x 6,108,6,3WF842894F5115804
3451,1983,1430123190,"Spring break special ",0,20,
3452,577,1430123710,$18 per lesson x 20,360,20,5YN06806J13452944
3453,1977,1430165842,Adjustment,0,-2,
3454,2236,1430167046,$18 per lesson x 2,36,2,8652133699266474Y
3455,2230,1430204921,Adjustment,0,20,
3456,2259,1430208121,$18 per lesson x 1,18,1,31L78428HA6449807
3457,2259,1430208191,$18 per lesson x 1,18,1,4722432900089442K
3458,516,1430217027,Adjustment,0,27,
3459,1719,1430226209,$18 per lesson x 2,36,2,82E79973GE146282G
3460,1168,1430227850,$18 per lesson x 16,288,16,6BY16980EB7022515
3461,2245,1430236046,$15 per lesson for 30 lessons x 1,450,30,6V4810577U191201B
3462,822,1430244429,Adj. for deleted lessons,0,10,
3463,2010,1430287923,$15 per lesson for 30 lessons x 1,450,30,3YC601591B7180832
3464,2266,1430307739,$18 per lesson x 2,36,2,85D909206D760713S
3465,2265,1430327857,Adjustment from Webster,0,20,
3466,384,1430328106,Adjustment,0,-20,
3467,2213,1430332917,Adjustment,0,20,
3468,721,1430334592,Adjustment,0,1,
3469,2267,1430335807,$15 per lesson for 30 lessons x 1,450,30,2K5530810U5359649
3470,2010,1430336447,neighbor discount,0,25,
3471,2269,1430340269,$18 per lesson x 10,180,10,12L77220GX9217245
3472,1168,1430364428,Refund bought then re thought,0,-16,
3473,1977,1430375377,Adjustment,0,-2,
3474,1719,1430386634,$18 per lesson x 1,18,1,9PD95674E03329823
3475,2256,1430395796,Adjustment,0,10,
3476,1994,1430465716,$18 per lesson x 4,72,4,9PL98644J8449271H
3477,2268,1430488239,Adjustment from websters,0,30,
3478,384,1430488328,Adjustment,0,-30,
3479,1244,1430553694,$18 per lesson x 5,90,5,4DC10827R2214231B
3480,2252,1430555513,$18 per lesson x 3,54,3,3HD772769S503573G
3481,2285,1430739996,$18 per lesson x 1,18,1,3CC15353MD8084921
3482,2285,1430740098,$18 per lesson x 5,90,5,56F2729772248684C
3483,2286,1430741543,$18 per lesson x 1,18,1,8B753307AG2165133
3484,2286,1430741680,$18 per lesson x 1,18,1,3GD980463A585663T
3485,2286,1430744990,$18 per lesson x 1,18,1,4S997572XL788813M
3486,2286,1430745261,$18 per lesson x 1,18,1,3X4050470R609442M
3487,2286,1430745369,$18 per lesson x 8,144,8,0FD581296T368605A
3488,1719,1430759475,$18 per lesson x 8,144,8,7GJ11178P7845470K
3489,1932,1430801234,Adj for accident,0,3,
3490,2287,1430816506,$18 per lesson x 6,108,6,7CE75276JK107610K
3491,2173,1430816662,$15 per lesson for 30 lessons x 1,450,30,5HT02957SR2693636
3492,2217,1430824806,$18 per lesson x 5,90,5,3LY06124ET301915J
3493,2024,1430844904,$15 per lesson for 30 lessons x 1,450,30,1SJ83553ML550410L
3494,357,1430859650,$18 per lesson x 1,18,1,9CJ75711704746632
3495,357,1430860300,$18 per lesson x 1,18,1,0SR44128DW4598332
3496,357,1430860481,$18 per lesson x 1,18,1,29707526U4824191W
3497,357,1430860677,$18 per lesson x 3,54,3,0JR043385H242722A
3498,1724,1430898396,Adjustment,0,-88,
3499,1687,1430898556,Adjustment,0,88,
3500,1685,1430913553,$18 per lesson x 4,72,4,0KU25226EA2732053
3501,1685,1430913968,$18 per lesson x 7,126,7,11432481AU4112425
3502,1685,1430914393,$18 per lesson x 1,18,1,4JJ61550A25046144
3503,1853,1430928690,Adjustment,0,36,
3504,2299,1430930213,$15 per lesson for 30 lessons x 1,450,30,64W50520SE743873J
3505,2241,1431009274,Adjustment,0,20,
3506,2291,1431009468,$15 per lesson for 30 lessons x 1,450,30,1XD29528EU326953A
3507,1962,1431010652,$18 per lesson x 5,90,5,34W10301W2674091L
3508,649,1431012878,Adjustment,0,20,
3509,2051,1431067584,$18 per lesson x 1,18,1,1RY39750UR470960S
3510,2306,1431081540,$15 per lesson for 30 lessons x 1,450,30,57A38766TN178072B
3511,2278,1431095602,Adjustment,0,20,
3512,1175,1431096149,Adjustment,0,10,
3513,2244,1431160888,$18 per lesson x 8,144,8,6JP02420SF660352C
3514,1782,1431186275,$18 per lesson x 1,18,1,9R938765N2840793W
3515,1782,1431186386,$18 per lesson x 1,18,1,4BU54143RF242794N
3516,1695,1431217212,$18 per lesson x 1,18,1,8BC08785830053913
3517,2236,1431249980,$18 per lesson x 2,36,2,5XK62751A85061444
3518,2236,1431252215,$18 per lesson x 2,36,2,8Y010420UP6746529
3519,2171,1431332189,$18 per lesson x 6,108,6,28147428G39263055
3520,2304,1431353595,$18 per lesson x 1,18,1,9NT67119YE893111T
3521,2314,1431363868,$15 per lesson for 30 lessons x 1,450,30,3M581552UU438984F
3522,1737,1431366591,$18 per lesson x 1,18,1,01P854313L1873453
3523,2315,1431372801,$18 per lesson x 8,144,8,5NA89766L21033848
3524,2318,1431431075,$18 per lesson x 3,54,3,5XM99829K25945109
3525,2266,1431455491,$15 per lesson for 30 lessons x 1,450,30,4SS63779701597123
3526,2316,1431457743,$18 per lesson x 1,18,1,3NS69380BD1252605
3527,1737,1431467143,$18 per lesson x 1,18,1,3SP12013W32512443
3528,2304,1431503735,$18 per lesson x 1,18,1,5Y9067596F501951N
3529,2322,1431518002,$18 per lesson x 1,18,1,3CJ31535EL655353C
3530,2322,1431518184,$18 per lesson x 1,18,1,57B81445H4287983T
3531,2322,1431518251,$18 per lesson x 1,18,1,4BK12022VG580854M
3532,2323,1431520288,Adjustment,0,21,
3533,2324,1431521347,$18 per lesson x 4,72,4,68D95802VX149605F
3534,2287,1431522624,$18 per lesson x 4,72,4,9GU430215E189901T
3535,952,1431590697,$18 per lesson x 1,18,1,2SN035357H449210M
3536,952,1431590824,$18 per lesson x 2,36,2,2HA62994UA046752T
3537,2329,1431606153,$18 per lesson x 6,108,6,0V491578WL953805E
3538,2287,1431610318,$18 per lesson x 6,108,6,2LE62486X3641411C
3539,2287,1431610702,$18 per lesson x 2,36,2,1YE981555N828423S
3540,1840,1431610902,Adjustment,0,12,
3541,2287,1431610903,$18 per lesson x 4,72,4,4YG995991M5239535
3542,2014,1431611618,Adjustment,0,30,
3543,1920,1431614499,$18 per lesson x 1,18,1,8HW25549RN026243B
3544,2333,1431618131,Adjustment,0,15,
3545,2337,1431624606,Adjustment,0,5,
3546,1962,1431628088,Adjustment,0,15,
3547,2338,1431634124,$18 per lesson x 1,18,1,9CW07381MS6377228
3548,2130,1431638396,Adjustment,0,5,
3549,2346,1431681919,$18 per lesson x 6,108,6,3XN236148F460641U
3550,2349,1431688954,$18 per lesson x 4,72,4,2BA14349EU967525G
3551,1750,1431689393,Adjustment,0,0,
3552,1750,1431689408,Adjustment,0,20,
3553,2351,1431694969,$15 per lesson for 30 lessons x 1,450,30,05Y928678Y692715U
3554,2338,1431698491,$18 per lesson x 4,72,4,07066807BY2955208
3555,2338,1431698883,$18 per lesson x 2,36,2,1WD73159NR0709605
3556,2266,1431700551,Adjustment,0,20,
3557,2340,1431700914,Adjustment,0,4,
3558,2353,1431701522,Adjustment,0,16,
3559,2010,1431701621,Adjustment,0,20,
3560,2339,1431701746,Adjustment,0,30,
3561,2343,1431701809,Adjustment,0,6,
3562,2355,1431704438,$18 per lesson x 16,288,16,20V95244ME2727047
3563,2355,1431704720,$18 per lesson x 4,72,4,3RB975636R125944T
3564,2356,1431707502,$15 per lesson for 30 lessons x 1,450,30,44P25202JC6046640
3565,1834,1431761893,Adjustment,0,-12,
3566,1852,1431762281,Adjustment,0,-26,
3567,1818,1431762652,Adjustment,0,-16,
3568,1850,1431763379,Adjustment,0,-8,
3569,1719,1431789459,$18 per lesson x 5,90,5,77T126234W210894X
3570,1891,1431871197,$15 per lesson for 30 lessons x 1,450,30,27213741LG328741H
3571,1251,1431894740,Adjustment,0,5,
3572,2341,1431894856,Adjustment,0,10,
3573,2358,1431894996,Adjustment,0,10,
3574,2360,1431895082,Adjustment,0,12,
3575,2360,1431895119,Adjustment,0,12,
3576,2360,1431895147,Adjustment,0,-12,
3577,2360,1431895218,Adjustment,0,-12,
3578,2360,1431895253,Adjustment,0,12,
3579,2350,1431895285,Adjustment,0,12,
3580,649,1431895672,$18 per lesson x 1,18,1,4JU73132N9628572S
3581,2357,1431964798,Adjustment,0,4,
3582,384,1431966408,Adjustment,0,-10,
3583,2265,1431966452,Adjustment from webster,0,10,
3584,2349,1431982205,$18 per lesson x 4,72,4,1MB69631BY378154R
3585,1305,1431983494,$18 per lesson x 3,54,3,0G779458J5640240G
3586,2368,1432031868,$15 per lesson for 30 lessons x 1,450,30,5G9851925Y586002B
3587,170,1432033379,$18 per lesson x 3,54,3,8HG91417XH0151901
3588,357,1432041533,$18 per lesson x 3,54,3,6G7261655F519052T
3589,2373,1432077140,$18 per lesson x 3,54,3,4HV92539SU970310M
3590,357,1432112332,$18 per lesson x 1,18,1,87N4593676881525A
3591,357,1432112616,$18 per lesson x 2,36,2,07H33158EB869454F
3592,2315,1432121652,$18 per lesson x 10,180,10,65B1185219657043S
3593,2354,1432134722,$18 per lesson x 2,36,2,6PL29121YE734231M
3594,2376,1432135974,"4th of July sale, 2014",0,10,
3595,2381,1432189602,$18 per lesson x 2,36,2,97U67003V5090680R
3596,2372,1432213670,Bought from Charlene Webster,0,10,
3597,384,1432213787,Adjustment,0,-10,
3598,433,1432224071,Adjustment,0,10,
3599,1898,1432227857,Adjustment,0,40,
3600,1888,1432228437,Adjustment,0,40,
3601,2251,1432242444,$15 per lesson for 30 lessons x 1,450,30,9L9345307B281642J
3602,2392,1432374481,$15 per lesson for 30 lessons x 1,450,30,8N275133JH458014U
3603,2381,1432393074,$18 per lesson x 3,54,3,3DK260598J680300F
3604,1485,1432487460,Memorial Sale $12 lessons x 1,120,10,83W68801R0869230H
3605,2112,1432488886,Memorial Sale $12 lessons x 1,120,10,80H54828MK707482H
3606,2112,1432489208,Memorial Sale $12 lessons x 1,120,10,5RM88979J2327715R
3607,2112,1432489600,Memorial Sale $12 lessons x 1,120,10,15F9966990619043K
3608,1485,1432489705,$18 per lesson x 2,36,2,84193063MV8511120
3609,2324,1432490453,Memorial Sale $12 lessons x 1,120,10,26J39834VH7278824
3610,2398,1432497626,Memorial Sale $12 lessons x 2,240,20,7X6889343D159794X
3611,901,1432499233,Memorial Sale $12 lessons x 2,240,20,9TY22597GE4977047
3612,2399,1432504672,Adjustment,0,111,
3613,1308,1432504769,Memorial Sale $12 lessons x 1,120,10,3X593857DP568845D
3614,1308,1432505155,Memorial Sale $12 lessons x 2,240,20,96L57075YA5195536
3615,1308,1432505637,Memorial Sale $12 lessons x 1,120,10,12Y89612383097336
3616,1308,1432506151,Memorial Sale $12 lessons x 1,120,10,0GL361314N1463611
3617,2248,1432537871,Memorial Sale $12 lessons x 2,240,20,7MX25686CT7549153
3618,2048,1432538943,Memorial Sale $12 lessons x 12,1440,120,6L0017013T004602R
3619,1949,1432543780,Memorial Sale $12 lessons x 1,120,10,3ED35124YK787420A
3620,1277,1432543924,Memorial Sale $12 lessons x 1,120,10,4J0555049L965513F
3621,2266,1432544802,Memorial Sale $12 lessons x 1,120,10,1J8147360E760643G
3622,1890,1432545239,Memorial Sale $12 lessons x 3,360,30,39W03449MT986690X
3623,2401,1432546262,Memorial Sale $12 lessons x 2,240,20,69F45451BK1055317
3624,2236,1432546600,$18 per lesson x 2,36,2,8A780344G47278810
3625,1782,1432547551,Memorial Sale $12 lessons x 1,120,10,14G07278S7973412S
3626,1207,1432553812,Memorial Sale $12 lessons x 1,120,10,9HE69600BX550051U
3627,2325,1432556633,Memorial Sale $12 lessons x 3,360,30,71Y294398K9162749
3628,2389,1432556876,Memorial Sale $12 lessons x 1,120,10,4JL9001547306521N
3629,2364,1432564842,Memorial Sale $12 lessons x 1,120,10,2DB754156K483062U
3630,2400,1432564859,Memorial Sale $12 lessons x 1,120,10,44A14792G2279224P
3631,1586,1432570094,Memorial Sale $12 lessons x 1,120,10,41S81818105442147
3632,1700,1432576314,Memorial Sale $12 lessons x 1,120,10,0YC77637FR013430D
3633,1415,1432581818,Memorial Sale $12 lessons x 1,120,10,0LL5638357078290D
3634,2402,1432583724,Memorial Sale $12 lessons x 1,120,10,64W39221EM863205W
3635,661,1432584286,Memorial Sale $12 lessons x 1,120,10,3N044705F18203454
3636,2071,1432588141,Memorial Sale $12 lessons x 1,120,10,3X0032677T8518429
3637,2404,1432588733,Memorial Sale $12 lessons x 4,480,40,6B12888726769290R
3638,1348,1432590749,Memorial Sale $12 lessons x 2,240,20,4AF16025VV2479937
3639,2406,1432591836,Memorial Sale $12 lessons x 3,360,30,3TT3111429264205T
3640,2407,1432594513,Memorial Sale $12 lessons x 1,120,10,07F39511E5261250M
3641,2407,1432594567,Memorial Sale $12 lessons x 1,120,10,3NH72866JR1445228
3642,2407,1432594677,Memorial Sale $12 lessons x 1,120,10,1E257268383692627
3643,2407,1432594829,Memorial Sale $12 lessons x 1,120,10,6TM27025SM250894R
3644,1908,1432623671,Memorial Sale $12 lessons x 1,120,10,3HL65922C7154670P
3645,1908,1432623760,Memorial Sale $12 lessons x 1,120,10,7HP41556KT215040N
3646,1968,1432629685,Memorial Sale $12 lessons x 1,120,10,3WX745173X274372P
3647,2409,1432655086,Memorial Sale $12 lessons x 1,120,10,60M89426WG846645D
3648,1364,1432660506,Memorial Sale $12 lessons x 2,240,20,10V89323CT148772E
3649,1735,1432677478,Memorial Sale $12 lessons x 1,120,10,36036757K27291027
3650,971,1432677757,Memorial Sale $12 lessons x 1,120,10,9TT89662FU3717441
3651,898,1432685732,Memorial Sale $12 lessons x 1,120,10,02P25919GJ0134532
3652,1667,1432702634,Adjustment,0,11,
3653,2078,1432702687,Adjustment,0,-11,
3654,2412,1432709501,$18 per lesson x 1,18,1,39R47470KV878030A
3655,2412,1432709546,$18 per lesson x 1,18,1,1PP98166EE615022V
3656,357,1432797482,$18 per lesson x 1,18,1,59P89129SK7918005
3657,1720,1432802654,$18 per lesson x 3,54,3,8YK04832E8923601B
3658,1720,1432802750,$18 per lesson x 4,72,4,56102350PH406171C
3659,2211,1432823137,$18 per lesson x 4,72,4,3M286878RS062333N
3660,2420,1432829595,$18 per lesson x 2,36,2,0PX99088SH2927736
3661,1226,1432830519,Adjustment,0,3,
3662,2420,1432830978,$18 per lesson x 2,36,2,6CH60289K5868990V
3663,2423,1432841311,$18 per lesson x 2,36,2,7SJ08486EW858315N
3664,2028,1432843020,Adjustment,0,12,
3665,1154,1432845890,$18 per lesson x 2,36,2,4EV62192063801112
3666,2259,1432900211,$18 per lesson x 1,18,1,2N093200JE3244249
3667,1760,1433023636,Adjustment,0,6,
3668,1147,1433023682,Adjustment,0,-6,
3669,591,1433099928,Adjustment,0,18,
3670,2366,1433111633,$18 per lesson x 1,18,1,07535411L3269745L
3671,2366,1433111811,$18 per lesson x 1,18,1,7MD07810PH077194W
3672,357,1433159983,$18 per lesson x 1,18,1,4TA84333BU039683V
3673,357,1433160886,$18 per lesson x 3,54,3,96N73582556330742
3674,2435,1433161690,$18 per lesson x 6,108,6,9YT23854CT912302J
3675,2435,1433168772,$18 per lesson x 2,36,2,3CX567207D987853F
3676,2438,1433185911,$15 per lesson for 30 lessons x 1,450,30,8TC043199F980434M
3677,2420,1433189876,$18 per lesson x 1,18,1,9PD72984G49806417
3678,2420,1433189959,$18 per lesson x 1,18,1,0VM59654AW999294R
3679,2420,1433190118,$18 per lesson x 2,36,2,551620784D641283F
3680,2013,1433190222,$15 per lesson for 30 lessons x 1,450,30,5D819822FL279062U
3681,2211,1433192891,$18 per lesson x 3,54,3,2UC8010860285061V
3682,2199,1433234116,Adjustment,0,6,
3683,2323,1433239931,$18 per lesson x 8,144,8,7UM61293VK486762G
3684,357,1433251297,$18 per lesson x 1,18,1,8J780053XC5030745
3685,357,1433251720,$18 per lesson x 1,18,1,01Y65301X09488710
3686,2443,1433260463,$18 per lesson x 5,90,5,6T934737CY066483N
3687,1737,1433268999,$18 per lesson x 1,18,1,41Y17509AH9177923
3688,443,1433276902,$15 per lesson for 30 lessons x 1,450,30,7VB97555U85489115
3689,2435,1433283193,$18 per lesson x 3,54,3,4F784761511670420
3690,2200,1433321272,$18 per lesson x 4,72,4,46V41750GM802642L
3691,2420,1433323997,$18 per lesson x 2,36,2,6BC9633521663645U
3692,2211,1433346697,Adjustment,0,3,
3693,1939,1433347245,Adjustment,0,4,
3694,723,1285924153,DEV TRADE,0,20,
3695,2451,1433408844,$18 per lesson x 20,360,20,9U218255JH842630G
3696,2259,1433421956,$18 per lesson x 3,54,3,6M910107C6576194N
3697,1833,1433422125,Adjustment,0,-1,
3698,1782,1433422152,Adjustment,0,-1,
3699,1737,1433425740,$18 per lesson x 1,18,1,0P5299497P411015V
3700,2449,1433435233,$18 per lesson x 1,18,1,9JS94095HP891315F
3701,2452,1433509511,Adjustment,0,15,
3702,2021,1433562488,Adjustment,0,10,
3703,2235,1433562562,Adjustment,0,10,
3704,2339,1433562668,Adjustment,0,-20,
3705,908,1433695072,Adjustment,0,-10,
3706,350,1433708338,$15 per lesson for 30 lessons x 1,450,30,5BX75009SM7109913
3707,1305,1433755522,$18 per lesson x 3,54,3,6US19657LC801592C
3708,1175,1433759454,Adjustment,0,15,
3709,1324,1433759738,$18 per lesson x 10,180,10,3A5244045L116854B
3710,2468,1433760233,$18 per lesson x 4,72,4,75628204NV925505E
3711,2471,1433774890,$18 per lesson x 1,18,1,21V41121TV9049719
3712,2471,1433775090,$18 per lesson x 1,18,1,4LY288137D9473407
3713,2471,1433775589,$18 per lesson x 2,36,2,9S114294WX530134W
3714,2471,1433776115,$18 per lesson x 4,72,4,4RW06366HE482351W
3715,2471,1433776402,$18 per lesson x 2,36,2,0GF45671874108609
3716,1081,1433778087,Adjustment,0,-3,
3717,1191,1433778442,Adjustment,0,-7,
3718,175,1433778867,Adjustment,0,-2,
3719,1287,1433778954,Adjustment,0,-11,
3720,1222,1433779142,Adjustment,0,-28,
3721,954,1433779351,Adjustment,0,-11,
3722,1083,1433785065,expired date,0,-10,
3723,545,1433785153,expired date,0,-8,
3724,37,1433786866,Adjustment,0,-8,
3725,647,1433787113,Adjustment,0,-4,
3726,1920,1433811141,$18 per lesson x 8,144,8,6KW63524HP607781G
3727,2200,1433834045,$18 per lesson x 2,36,2,8DA006558L173345D
3728,2443,1433847378,$18 per lesson x 5,90,5,85677733YP2568150
3729,2342,1433851127,Adjustment,0,20,
3730,200,1433853023,expired date,0,-3,
3731,1095,1433854475,expired date,0,-15,
3732,2318,1433862042,$18 per lesson x 3,54,3,4HE21744J2869990K
3733,1129,1433862415,$18 per lesson x 1,18,1,04A159335K6835341
3734,1782,1433863927,Adjustment,0,-2,
3735,1833,1433864071,Adjustment,0,-2,
